"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","AGE_BAND"
2023,"2023-02-01","2023-02-28","NT","Unknown","26-39","speed_fines","Red light camera",228,0,0,"Adult"
2023,"2023-02-01","2023-02-28","NT","Unknown","40-64","speed_fines","Mobile camera",702,0,0,"Mature"
2023,"2023-02-01","2023-02-28","NT","Unknown","40-64","speed_fines","Police issued",100,0,0,"Mature"
2023,"2023-02-01","2023-02-28","NT","Unknown","40-64","speed_fines","Red light camera",381,0,0,"Mature"
2023,"2023-02-01","2023-02-28","NT","Unknown","65 and over","speed_fines","Mobile camera",154,0,0,"Senior"
2023,"2023-02-01","2023-02-28","NT","Unknown","65 and over","speed_fines","Police issued",19,0,4,"Senior"
2023,"2023-02-01","2023-02-28","NT","Unknown","65 and over","speed_fines","Red light camera",74,0,0,"Senior"
2023,"2023-02-01","2023-02-28","NT","Unknown","Unknown","speed_fines","Mobile camera",61,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","NT","Unknown","Unknown","speed_fines","Red light camera",25,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","SA","Unknown","0-16","speed_fines","Police issued",0,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","SA","Unknown","17-25","speed_fines","Fixed camera",482,0,0,"Young"
2023,"2023-02-01","2023-02-28","SA","Unknown","17-25","speed_fines","Mobile camera",886,0,0,"Young"
2023,"2023-02-01","2023-02-28","SA","Unknown","17-25","speed_fines","Police issued",609,3,3,"Young"
2023,"2023-02-01","2023-02-28","SA","Unknown","26-39","speed_fines","Fixed camera",1083,0,0,"Adult"
2023,"2023-02-01","2023-02-28","SA","Unknown","26-39","speed_fines","Mobile camera",2458,0,0,"Adult"
2023,"2023-02-01","2023-02-28","SA","Unknown","26-39","speed_fines","Police issued",1131,1,7,"Adult"
2023,"2023-02-01","2023-02-28","SA","Unknown","40-64","speed_fines","Fixed camera",2287,0,0,"Mature"
2023,"2023-02-01","2023-02-28","SA","Unknown","40-64","speed_fines","Mobile camera",4066,0,0,"Mature"
2023,"2023-02-01","2023-02-28","SA","Unknown","40-64","speed_fines","Police issued",1408,1,7,"Mature"
2023,"2023-02-01","2023-02-28","SA","Unknown","65 and over","speed_fines","Fixed camera",880,0,0,"Senior"
2023,"2023-02-01","2023-02-28","SA","Unknown","65 and over","speed_fines","Mobile camera",1074,0,0,"Senior"
2023,"2023-02-01","2023-02-28","SA","Unknown","65 and over","speed_fines","Police issued",356,0,1,"Senior"
2023,"2023-02-01","2023-02-28","SA","Unknown","Unknown","speed_fines","Fixed camera",195,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","SA","Unknown","Unknown","speed_fines","Mobile camera",219,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","TAS","Unknown","0-16","speed_fines","Police issued",0,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",389,0,0,"Young"
2023,"2023-02-01","2023-02-28","TAS","Unknown","17-25","speed_fines","Police issued",319,0,9,"Young"
2023,"2023-02-01","2023-02-28","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1001,0,0,"Adult"
2023,"2023-02-01","2023-02-28","TAS","Unknown","26-39","speed_fines","Police issued",562,0,16,"Adult"
2023,"2023-02-01","2023-02-28","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",1193,0,0,"Mature"
2023,"2023-02-01","2023-02-28","TAS","Unknown","40-64","speed_fines","Police issued",642,0,6,"Mature"
2023,"2023-02-01","2023-02-28","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",419,0,0,"Senior"
2023,"2023-02-01","2023-02-28","TAS","Unknown","65 and over","speed_fines","Police issued",207,0,0,"Senior"
2023,"2023-02-01","2023-02-28","TAS","Unknown","Unknown","speed_fines","Fixed or mobile camera",3,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",152,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",471,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",669,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",649,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1853,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1215,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",954,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",3158,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","40-64","speed_fines","Police issued",1587,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",295,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1492,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","65 and over","speed_fines","Police issued",405,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",820,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1665,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Inner Regional Australia","Unknown","speed_fines","Police issued",3,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","0-16","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",2051,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",1926,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",762,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","26-39","speed_fines","Fixed camera",8561,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","26-39","speed_fines","Mobile camera",8726,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1464,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","40-64","speed_fines","Fixed camera",14791,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","40-64","speed_fines","Mobile camera",14530,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","40-64","speed_fines","Police issued",1695,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","65 and over","speed_fines","Fixed camera",4488,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","65 and over","speed_fines","Mobile camera",4294,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","65 and over","speed_fines","Police issued",325,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","Unknown","speed_fines","Fixed camera",9373,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","Unknown","speed_fines","Mobile camera",7165,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Major Cities of Australia","Unknown","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","17-25","speed_fines","Mobile camera",53,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","17-25","speed_fines","Police issued",131,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","26-39","speed_fines","Fixed camera",5,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",251,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","26-39","speed_fines","Police issued",295,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","40-64","speed_fines","Fixed camera",16,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",417,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","40-64","speed_fines","Police issued",322,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","65 and over","speed_fines","Fixed camera",5,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",268,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","65 and over","speed_fines","Police issued",90,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Outer Regional Australia","Unknown","speed_fines","Mobile camera",263,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Remote Australia","26-39","speed_fines","Police issued",18,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Remote Australia","40-64","speed_fines","Mobile camera",1,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Remote Australia","40-64","speed_fines","Police issued",19,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Remote Australia","65 and over","speed_fines","Police issued",13,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Unknown","17-25","speed_fines","Fixed camera",46,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Unknown","17-25","speed_fines","Mobile camera",76,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Unknown","17-25","speed_fines","Police issued",8,0,0,"Young"
2023,"2023-02-01","2023-02-28","VIC","Unknown","26-39","speed_fines","Fixed camera",87,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Unknown","26-39","speed_fines","Mobile camera",206,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Unknown","26-39","speed_fines","Police issued",24,0,0,"Adult"
2023,"2023-02-01","2023-02-28","VIC","Unknown","40-64","speed_fines","Fixed camera",111,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Unknown","40-64","speed_fines","Mobile camera",292,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Unknown","40-64","speed_fines","Police issued",26,0,0,"Mature"
2023,"2023-02-01","2023-02-28","VIC","Unknown","65 and over","speed_fines","Fixed camera",38,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Unknown","65 and over","speed_fines","Mobile camera",113,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Unknown","65 and over","speed_fines","Police issued",3,0,0,"Senior"
2023,"2023-02-01","2023-02-28","VIC","Unknown","Unknown","speed_fines","Fixed camera",69,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","VIC","Unknown","Unknown","speed_fines","Mobile camera",110,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Average speed camera",251,0,0,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Fixed camera",1052,0,0,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Mobile camera",5145,0,0,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Police issued",839,0,0,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Red light camera",801,0,0,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","17-25","speed_fines","Unknown",0,1,26,"Young"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Average speed camera",604,0,0,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Fixed camera",3597,0,0,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Mobile camera",13069,0,0,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Police issued",1511,0,0,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Red light camera",2795,0,0,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","26-39","speed_fines","Unknown",0,0,48,"Adult"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Average speed camera",609,0,0,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Fixed camera",5241,0,0,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Mobile camera",19349,0,0,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Police issued",1808,0,0,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Red light camera",5845,0,0,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","40-64","speed_fines","Unknown",0,0,52,"Mature"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Average speed camera",112,0,0,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Fixed camera",1323,0,0,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Mobile camera",4878,0,0,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Police issued",348,0,0,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Red light camera",1464,0,0,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","65 and over","speed_fines","Unknown",0,0,5,"Senior"
2023,"2023-02-01","2023-02-28","WA","Unknown","Unknown","speed_fines","Average speed camera",3,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","WA","Unknown","Unknown","speed_fines","Mobile camera",29,0,0,"Unknown"
2023,"2023-02-01","2023-02-28","WA","Unknown","Unknown","speed_fines","Red light camera",3,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","0-16","speed_fines","Mobile camera",1,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","0-16","speed_fines","Police issued",7,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",538,0,0,"Young"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",222,0,0,"Young"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","17-25","speed_fines","Police issued",52,0,0,"Young"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1172,0,0,"Adult"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",532,0,0,"Adult"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","26-39","speed_fines","Police issued",55,0,0,"Adult"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",2126,0,0,"Mature"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",725,0,0,"Mature"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","40-64","speed_fines","Police issued",46,0,0,"Mature"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",697,0,0,"Senior"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",244,0,0,"Senior"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",61,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","ACT","Major Cities of Australia","unknown","speed_fines","Mobile camera",30,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1341,0,4,"Young"
2023,"2023-03-01","2023-03-31","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2088,0,9,"Adult"
2023,"2023-03-01","2023-03-31","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2203,0,2,"Mature"
2023,"2023-03-01","2023-03-31","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",557,0,0,"Senior"
2023,"2023-03-01","2023-03-31","NSW","Major Cities of Australia","0-16","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1624,0,37,"Young"
2023,"2023-03-01","2023-03-31","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1835,0,26,"Adult"
2023,"2023-03-01","2023-03-31","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1646,0,14,"Mature"
2023,"2023-03-01","2023-03-31","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",207,0,0,"Senior"
2023,"2023-03-01","2023-03-31","NSW","Outer Regional Australia","17-25","speed_fines","Police issued",306,0,1,"Young"
2023,"2023-03-01","2023-03-31","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",575,0,5,"Adult"
2023,"2023-03-01","2023-03-31","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",712,0,2,"Mature"
2023,"2023-03-01","2023-03-31","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",201,0,0,"Senior"
2023,"2023-03-01","2023-03-31","NSW","Remote Australia","26-39","speed_fines","Police issued",38,0,1,"Adult"
2023,"2023-03-01","2023-03-31","NSW","Remote Australia","40-64","speed_fines","Police issued",74,0,0,"Mature"
2023,"2023-03-01","2023-03-31","NSW","Remote Australia","65 and over","speed_fines","Police issued",15,0,0,"Senior"
2023,"2023-03-01","2023-03-31","NSW","Unknown","17-25","speed_fines","Police issued",3,0,0,"Young"
2023,"2023-03-01","2023-03-31","NSW","Unknown","Unknown","speed_fines","Fixed camera",43006,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NSW","Unknown","Unknown","speed_fines","Mobile camera",2996,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NSW","Unknown","Unknown","speed_fines","Red light camera",21667,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NSW","Very Remote Australia","17-25","speed_fines","Police issued",6,0,0,"Young"
2023,"2023-03-01","2023-03-31","NSW","Very Remote Australia","26-39","speed_fines","Police issued",9,0,1,"Adult"
2023,"2023-03-01","2023-03-31","NSW","Very Remote Australia","65 and over","speed_fines","Police issued",3,0,0,"Senior"
2023,"2023-03-01","2023-03-31","NT","Unknown","0-16","speed_fines","Mobile camera",2,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NT","Unknown","0-16","speed_fines","Red light camera",2,0,0,"Unknown"
2023,"2023-03-01","2023-03-31","NT","Unknown","17-25","speed_fines","Mobile camera",294,0,0,"Young"
2023,"2023-03-01","2023-03-31","NT","Unknown","17-25","speed_fines","Police issued",51,3,7,"Young"
2023,"2023-03-01","2023-03-31","NT","Unknown","17-25","speed_fines","Red light camera",61,0,0,"Young"
